lesson_id,course_id,instructional_sha256_r1,instructional_sha256_r2,instructional_equal,citation_sequence_sha256_r1,citation_sequence_sha256_r2,citation_sequence_equal,roundtrip_byte_identical
ma-g4-physical-education-u05-l11,ma-g4-physical-education,8179ea47f97ec14f94aeb7204aac91d0ffde601128b02bd3fbcf4a06df08abbc,8179ea47f97ec14f94aeb7204aac91d0ffde601128b02bd3fbcf4a06df08abbc,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g4-physical-education-u05-l12,ma-g4-physical-education,af6213ce76ed62d6e4899a474fc68a3333cfe821ee4efcc820ab13154e42c5c1,af6213ce76ed62d6e4899a474fc68a3333cfe821ee4efcc820ab13154e42c5c1,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g4-physical-education-u06-l01,ma-g4-physical-education,eea5957fa4d75a912eefe714399cc4fac913777db97acd829129e417a9c9eb05,eea5957fa4d75a912eefe714399cc4fac913777db97acd829129e417a9c9eb05,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l02,ma-g4-physical-education,4a17df13fa53e947fa7919f3ed318123eda058394c2fa3191620a61699ea6cc7,4a17df13fa53e947fa7919f3ed318123eda058394c2fa3191620a61699ea6cc7,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l03,ma-g4-physical-education,1992977ac070d503061492d30cb696436996bf5555217ec044c0f3ece9422f3a,1992977ac070d503061492d30cb696436996bf5555217ec044c0f3ece9422f3a,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l04,ma-g4-physical-education,8523430397f27dcbf55e2c226e8c7fcd936c64d9fc39e2adab7654befb288de5,8523430397f27dcbf55e2c226e8c7fcd936c64d9fc39e2adab7654befb288de5,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l05,ma-g4-physical-education,9b9f5845e520d66c5dccb92a57d62605af8eb1e00799005cc10fd94b3c6178bb,9b9f5845e520d66c5dccb92a57d62605af8eb1e00799005cc10fd94b3c6178bb,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l06,ma-g4-physical-education,41a56517848146d21f6cdf613a46b91551610ec15d8f85cedc57ce88087a6e4f,41a56517848146d21f6cdf613a46b91551610ec15d8f85cedc57ce88087a6e4f,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l07,ma-g4-physical-education,bff66bf6613326b253b8856800352e2c162bf598b6f3095d955b3bf3e87eef36,bff66bf6613326b253b8856800352e2c162bf598b6f3095d955b3bf3e87eef36,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l08,ma-g4-physical-education,466881fb304927e19a822ecefda0c59b27b05ea8f0bab88c2ac67bc917a7f10e,466881fb304927e19a822ecefda0c59b27b05ea8f0bab88c2ac67bc917a7f10e,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l09,ma-g4-physical-education,177766b55f6ccd75a6c90f93cab56d214e34bdd4c4e2ac8f5ae392f75edf131d,177766b55f6ccd75a6c90f93cab56d214e34bdd4c4e2ac8f5ae392f75edf131d,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l10,ma-g4-physical-education,556efc65581694e9ea6d1c54e4bbb13b548faf85b09a9f464671c7d11a323a70,556efc65581694e9ea6d1c54e4bbb13b548faf85b09a9f464671c7d11a323a70,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l11,ma-g4-physical-education,b1e2a293254575cb97256571d6513727678af00b00ffcf2acf0965d40201d214,b1e2a293254575cb97256571d6513727678af00b00ffcf2acf0965d40201d214,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u06-l12,ma-g4-physical-education,d0c5c7ea4e5e5b0210ad6a7a2b792bfc02b7fc6619541c3f84f2c2468e9dde6a,d0c5c7ea4e5e5b0210ad6a7a2b792bfc02b7fc6619541c3f84f2c2468e9dde6a,true,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,3f5a2af160ecce8f15d13727cc0d97e485e4bb4a8f318e4ac78c240c849a0a64,true,true
ma-g4-physical-education-u07-l01,ma-g4-physical-education,3d78e798f19ee3aa0d07b872c7c4271829310d3a816c801abfa58a7541cabf1b,3d78e798f19ee3aa0d07b872c7c4271829310d3a816c801abfa58a7541cabf1b,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l02,ma-g4-physical-education,8f3f6df838d2b8cb4e1390f9707ad8a84d8d8eb2165302122503de50175f350f,8f3f6df838d2b8cb4e1390f9707ad8a84d8d8eb2165302122503de50175f350f,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l03,ma-g4-physical-education,7e2526506826547802de2f7837df38282da669e8705b7f0ef5c00ef6d589cd33,7e2526506826547802de2f7837df38282da669e8705b7f0ef5c00ef6d589cd33,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l04,ma-g4-physical-education,1427b63615dffd2d18f7f34d4d1bc39a2e7027f74ff60ecaa82a2b81f44a00e7,1427b63615dffd2d18f7f34d4d1bc39a2e7027f74ff60ecaa82a2b81f44a00e7,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l05,ma-g4-physical-education,35f824a7a3970d53f5fe174ce8a11a559e21baf719455516b2ebce876b87d734,35f824a7a3970d53f5fe174ce8a11a559e21baf719455516b2ebce876b87d734,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l06,ma-g4-physical-education,833fcbfdff41348ae6fbebb6ebb120af90a39ee57e4ea1a4d6ee55129206fa10,833fcbfdff41348ae6fbebb6ebb120af90a39ee57e4ea1a4d6ee55129206fa10,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l07,ma-g4-physical-education,b261cdbd846ff01c1890b673105f5f12418c097a1bd8d2c16ff8777034290c16,b261cdbd846ff01c1890b673105f5f12418c097a1bd8d2c16ff8777034290c16,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l08,ma-g4-physical-education,57b5bb7bb28ae2d2cd1fe55cf0f33acd0ad3ec86039f827384b25a88ffa0fb32,57b5bb7bb28ae2d2cd1fe55cf0f33acd0ad3ec86039f827384b25a88ffa0fb32,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l09,ma-g4-physical-education,899554fcddaafd7c01e8e6dffe9c2c6bc29fc6fd9b48febe575dc04600fcc8da,899554fcddaafd7c01e8e6dffe9c2c6bc29fc6fd9b48febe575dc04600fcc8da,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l10,ma-g4-physical-education,c2bf69da8fa447d05a37559d76f301f5363be43b85f5093b2c4c838db3549156,c2bf69da8fa447d05a37559d76f301f5363be43b85f5093b2c4c838db3549156,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l11,ma-g4-physical-education,e957941e29769d2456529b815176daca9700b82c56cd94dba1ef9bf32057116c,e957941e29769d2456529b815176daca9700b82c56cd94dba1ef9bf32057116c,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u07-l12,ma-g4-physical-education,db23b7b00ee875145a4493186ad50674c8c26fdfc4ec73c5e492c036d345c1ab,db23b7b00ee875145a4493186ad50674c8c26fdfc4ec73c5e492c036d345c1ab,true,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,dabe7046dcfa9f6dc1b295016a232fdbbdff1d79f2042312c8495aaa62433c33,true,true
ma-g4-physical-education-u08-l01,ma-g4-physical-education,337cb6729db9b4c9aedaf2ba08b37c4329e9cc8f21324bc6b9411f1dad812030,337cb6729db9b4c9aedaf2ba08b37c4329e9cc8f21324bc6b9411f1dad812030,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l02,ma-g4-physical-education,9d18ea54f47682a64f986fb185b1edd8eec83ff513676f6f5aab3af678fb30c0,9d18ea54f47682a64f986fb185b1edd8eec83ff513676f6f5aab3af678fb30c0,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l03,ma-g4-physical-education,b617485d6e5b6c50c7aca7851bbc75fc67371116e44a8072bc50bd13a3dd09a0,b617485d6e5b6c50c7aca7851bbc75fc67371116e44a8072bc50bd13a3dd09a0,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l04,ma-g4-physical-education,7c51faa1bca4f5539b8eabeb6296d85fb44477fe67a29d434d212741795def1e,7c51faa1bca4f5539b8eabeb6296d85fb44477fe67a29d434d212741795def1e,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l05,ma-g4-physical-education,482ad3ae92f061f12d5f9181d183f008d37774ea75cef932cfbfd779a05a92d9,482ad3ae92f061f12d5f9181d183f008d37774ea75cef932cfbfd779a05a92d9,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l06,ma-g4-physical-education,94d08865f892cd37d661cced6b48aac25b4e07f01ee6d6f66879f032e5b2dec5,94d08865f892cd37d661cced6b48aac25b4e07f01ee6d6f66879f032e5b2dec5,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l07,ma-g4-physical-education,0d1d214236930bf34dfd088d070050511a60c8338da95d4dde8bc5802939c856,0d1d214236930bf34dfd088d070050511a60c8338da95d4dde8bc5802939c856,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l08,ma-g4-physical-education,a07c6ea23b316ed716dc6dfbb505e47ba40aa0e66f28613a40abc9e6cddd0b85,a07c6ea23b316ed716dc6dfbb505e47ba40aa0e66f28613a40abc9e6cddd0b85,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l09,ma-g4-physical-education,b019abb1ba4bea970231d2f60ac530246be1c8918ba47bca09521aa8df6946c9,b019abb1ba4bea970231d2f60ac530246be1c8918ba47bca09521aa8df6946c9,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l10,ma-g4-physical-education,a3d9739ca25fdad115aa91a7614d9d8431ec9293946069dab26704d3b6eb2907,a3d9739ca25fdad115aa91a7614d9d8431ec9293946069dab26704d3b6eb2907,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l11,ma-g4-physical-education,3da83d933d39f6bd9190c0a7a75eb3e00ff3b883d96581e3435adf04b9477580,3da83d933d39f6bd9190c0a7a75eb3e00ff3b883d96581e3435adf04b9477580,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u08-l12,ma-g4-physical-education,9adf968670633f19f328e4fa36e7488d2b53fc2b1ac8bcf34d1757cf699c4a82,9adf968670633f19f328e4fa36e7488d2b53fc2b1ac8bcf34d1757cf699c4a82,true,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,175b71135c2f5651afc48d7a7db14651b26ffd76e3066ff2d826debb1446814e,true,true
ma-g4-physical-education-u09-l01,ma-g4-physical-education,8afef104daf04aecf95eb0e4e788bd5a5372d244ebc880caca6c55750dcf4b35,8afef104daf04aecf95eb0e4e788bd5a5372d244ebc880caca6c55750dcf4b35,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l02,ma-g4-physical-education,283f1f1a58d7bce9d91bd7f19778dd898ac400bc7dea98b6a76271e1556994e3,283f1f1a58d7bce9d91bd7f19778dd898ac400bc7dea98b6a76271e1556994e3,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l03,ma-g4-physical-education,d31faa4c6ce37c4c0451b3d833f73a49a6d07fbc057370dd290c877b5f73f7d1,d31faa4c6ce37c4c0451b3d833f73a49a6d07fbc057370dd290c877b5f73f7d1,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l04,ma-g4-physical-education,8970532a59322e9c344fe44cdb6e94ecc02c3471191343b62b98bf11acb84711,8970532a59322e9c344fe44cdb6e94ecc02c3471191343b62b98bf11acb84711,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l05,ma-g4-physical-education,a840fbc4c27a4d541f20887dca76935bfc902cd8fd24a6308d472bb43a73f5b0,a840fbc4c27a4d541f20887dca76935bfc902cd8fd24a6308d472bb43a73f5b0,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l06,ma-g4-physical-education,41d58ae326a98339461445a4a73a9ff6776f2d0276b933891c6d3ae755a202d6,41d58ae326a98339461445a4a73a9ff6776f2d0276b933891c6d3ae755a202d6,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l07,ma-g4-physical-education,db778ea6f948cf397319630428c3a2c31b507f7c82e43eb0ddc3856cf06edf4b,db778ea6f948cf397319630428c3a2c31b507f7c82e43eb0ddc3856cf06edf4b,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l08,ma-g4-physical-education,58b8381d71eecd0585705f60d3305c5df38bda4e5e9cd685679e4df86d155c2c,58b8381d71eecd0585705f60d3305c5df38bda4e5e9cd685679e4df86d155c2c,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l09,ma-g4-physical-education,1ea0d1383da6fbddf472e40a63fc25f00fcd5e3174d188dfa5744ab045b4ea43,1ea0d1383da6fbddf472e40a63fc25f00fcd5e3174d188dfa5744ab045b4ea43,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l10,ma-g4-physical-education,091d64977a7ceb980232fd4fc1afdde1538e5e86fdaae29e30b0002a0ce098c5,091d64977a7ceb980232fd4fc1afdde1538e5e86fdaae29e30b0002a0ce098c5,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l11,ma-g4-physical-education,c8efc23aa36e6c41bc7d3b28e7bd0b6733085f05f0d73e1f034a846a55c364a6,c8efc23aa36e6c41bc7d3b28e7bd0b6733085f05f0d73e1f034a846a55c364a6,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-physical-education-u09-l12,ma-g4-physical-education,6f100a1a296276e34bbf32e0a40a961fbdfcf34d88128e10f47fc91884dd5274,6f100a1a296276e34bbf32e0a40a961fbdfcf34d88128e10f47fc91884dd5274,true,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,0ca5fc3c9b6b09ec5874432a6bb12df9e14dbb989fba3f351ab38d3b873cc318,true,true
ma-g4-ready-for-life-u01-l01,ma-g4-ready-for-life,b27a5f57b619613d953a395e11c16473336b9c324ef618d3cfa77b812a25090c,b27a5f57b619613d953a395e11c16473336b9c324ef618d3cfa77b812a25090c,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u01-l02,ma-g4-ready-for-life,7c0af48d170cc254aa7f33d013c421874f958846ffea888133d237ae1dba94f7,7c0af48d170cc254aa7f33d013c421874f958846ffea888133d237ae1dba94f7,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u01-l03,ma-g4-ready-for-life,d95e8aa85a19ab5cefbda251abb60d13ab9544c7751bb9f4151faa42b61c9eef,d95e8aa85a19ab5cefbda251abb60d13ab9544c7751bb9f4151faa42b61c9eef,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u01-l04,ma-g4-ready-for-life,6e1dd8a5a988f5fc5c31fdcb58a002cddf14ef84eeb20409cdda37a47f0b44b3,6e1dd8a5a988f5fc5c31fdcb58a002cddf14ef84eeb20409cdda37a47f0b44b3,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u01-l05,ma-g4-ready-for-life,9d8affcee435d45d54eaff4505811f1c4448c55593366f8bd0b38dfd1dac0248,9d8affcee435d45d54eaff4505811f1c4448c55593366f8bd0b38dfd1dac0248,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u01-l06,ma-g4-ready-for-life,14f2541d23136d54b1304c2453be934bd4234ebe64da305bbfa52f9d864f02d1,14f2541d23136d54b1304c2453be934bd4234ebe64da305bbfa52f9d864f02d1,true,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,17445cce77f880b3832afd70d66990be9f3cc9ceaa1d0ec0131e5ab758ced8ff,true,true
ma-g4-ready-for-life-u02-l01,ma-g4-ready-for-life,f190325106e8afebcc33329b079ac32ebf21c02b4f861852a4a3ceb8921529e5,f190325106e8afebcc33329b079ac32ebf21c02b4f861852a4a3ceb8921529e5,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u02-l02,ma-g4-ready-for-life,45e48ca7cbe3f8ccf2e8c58701fbbab3175e80b74a703061be83f91a34d5ec1d,45e48ca7cbe3f8ccf2e8c58701fbbab3175e80b74a703061be83f91a34d5ec1d,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u02-l03,ma-g4-ready-for-life,18ec006fec3cf52605b26d62b7fef5ff211376ba6a8c05cccb9507c56c6c4f7d,18ec006fec3cf52605b26d62b7fef5ff211376ba6a8c05cccb9507c56c6c4f7d,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u02-l04,ma-g4-ready-for-life,92a7581b3ec7829b1d00724e7e101ef5a7bd8f0c1b1fb4c8435a009a4df495f4,92a7581b3ec7829b1d00724e7e101ef5a7bd8f0c1b1fb4c8435a009a4df495f4,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u02-l05,ma-g4-ready-for-life,b2b710324ed9a64c9d0fd94eb48e7b1853311982e905b2a00ed0d75477d1d2e2,b2b710324ed9a64c9d0fd94eb48e7b1853311982e905b2a00ed0d75477d1d2e2,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u02-l06,ma-g4-ready-for-life,6f2b6083334d6c9459bda21399631dbdadb367e09aa3f042301cc897fbc238ff,6f2b6083334d6c9459bda21399631dbdadb367e09aa3f042301cc897fbc238ff,true,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,ce0d914c88019a9b81c9f8a53975a3657d0ac223b225e74dfc189d3f6ccc7772,true,true
ma-g4-ready-for-life-u03-l01,ma-g4-ready-for-life,0b6b16a2eb0525ee820223854c3a52bb86af45ca0eb619d6df360402d44b4e0b,0b6b16a2eb0525ee820223854c3a52bb86af45ca0eb619d6df360402d44b4e0b,true,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,true,true
ma-g4-ready-for-life-u03-l02,ma-g4-ready-for-life,29d7acdec5c72ccb1ba8b8f3a2b341b4b0c42f896ada0152778f7e3f8eb454d4,29d7acdec5c72ccb1ba8b8f3a2b341b4b0c42f896ada0152778f7e3f8eb454d4,true,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,true,true
ma-g4-ready-for-life-u03-l03,ma-g4-ready-for-life,f80145106c41c4e0193bd40e970b38a1cf633b6ebcffdd8dd94cc4c3b242bf50,f80145106c41c4e0193bd40e970b38a1cf633b6ebcffdd8dd94cc4c3b242bf50,true,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,true,true
ma-g4-ready-for-life-u03-l04,ma-g4-ready-for-life,6ad6d52322359c8638b95deec1ffd2501b44e1d8694d7a567e6ab0b94a8205e5,6ad6d52322359c8638b95deec1ffd2501b44e1d8694d7a567e6ab0b94a8205e5,true,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,f27c1b007342808d89f824b944fab4001c84d7cb620af0f63991d7fe3bd24fd3,true,true
